;dataset;method;label;dist;nRF;nhx;solution_number;true_phylogenies;time
37_0_4;37;MinEvolRec;no;max;0.778;"(transcript_7-7_ggor:0.0156763[&&NHX:label=speciation],(((((((transcript_4-22_ppan:0[&&NHX:label=speciation],transcript_4-11_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_4-25_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_4-29_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(((transcript_5-22_ptro:0[&&NHX:label=speciation],transcript_5-11_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_5-25_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_5-29_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0430055[&&NHX:label=speciation],transcript_6-11_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-18_ppan:0[&&NHX:label=speciation],transcript_4-10_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_5-18_ptro:0[&&NHX:label=speciation],transcript_5-10_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0430055[&&NHX:label=speciation],transcript_6-10_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-27_ppan:0.00307243[&&NHX:label=speciation],transcript_5-27_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-7_ppan:0.00307243[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"((((((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,((transcript_4-29_ppan:1,transcript_5-29_ptro:1)1:1,(transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1)1:1)1:1,transcript_6-11_hsap:1)1:1,(((transcript_4-25_ppan:1,transcript_5-25_ptro:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1,transcript_6-10_hsap:1)1:1)1:1,(((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1)1:1,transcript_6-7_hsap:1)1:1)1:1,transcript_7-7_ggor:1);";1.3743252754211426
38_0_4;38;MinEvolRec;no;max;0.25;"((transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-12_ppan:0.00307243[&&NHX:label=speciation],transcript_5-12_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-28_ppan:0.00307243[&&NHX:label=speciation],transcript_5-28_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,(transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1)1:1,(((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1,(transcript_4-12_ppan:1,transcript_5-12_ptro:1)1:1)1:1);";1.1147115230560303
38_1_4;38;MinEvolRec;no;max;0.125;"((transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-12_ppan:0.00307243[&&NHX:label=speciation],transcript_5-12_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-28_ppan:0.00307243[&&NHX:label=speciation],transcript_5-28_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";1;"(((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,(transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1)1:1,(((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1,(transcript_4-12_ppan:1,transcript_5-12_ptro:1)1:1)1:1);";1.1147115230560303
38_2_4;38;MinEvolRec;no;max;0.25;"((transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-28_ppan:0.00307243[&&NHX:label=speciation],transcript_5-28_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-12_ppan:0.00307243[&&NHX:label=speciation],transcript_5-12_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";2;"(((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,(transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1)1:1,(((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1,(transcript_4-12_ppan:1,transcript_5-12_ptro:1)1:1)1:1);";1.1147115230560303
39_0_4;39;MinEvolRec;no;max;0.25;"((transcript_4-26_ppan:0.00307243[&&NHX:label=speciation],transcript_5-26_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-13_ppan:0.00307243[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-20_ppan:0.00307243[&&NHX:label=speciation],transcript_5-20_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,((transcript_4-26_ppan:1,transcript_5-26_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1);";0.17072582244873047
40_0_4;40;MinEvolRec;no;max;0.556;"((transcript_7-0_ggor:0.0156763[&&NHX:label=speciation],(((transcript_6-10_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-10_ppan:0.00307243[&&NHX:label=speciation],transcript_5-10_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],((transcript_4-36_ppan:0.00307243[&&NHX:label=speciation],transcript_5-36_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],(((((transcript_4-26_ppan:0.00307243[&&NHX:label=speciation],transcript_5-26_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-29_ppan:0.00307243[&&NHX:label=speciation],transcript_5-29_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-33_ppan:0.00307243[&&NHX:label=speciation],transcript_5-33_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-34_ppan:0.00307243[&&NHX:label=speciation],transcript_5-34_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-24_ppan:0.00307243[&&NHX:label=speciation],transcript_5-24_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-9_ppan:0.00307243[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((((transcript_4-31_ppan:0[&&NHX:label=speciation],transcript_4-13_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_5-31_ptro:0[&&NHX:label=speciation],transcript_5-13_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0430055[&&NHX:label=speciation],transcript_6-13_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_6-0_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-0_ppan:0.00307243[&&NHX:label=speciation],transcript_5-0_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-0_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"((((((transcript_4-34_ppan:1,transcript_5-34_ptro:1)1:1,(transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1)1:1,transcript_6-9_hsap:1)1:1,(((((transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1,((transcript_4-36_ppan:1,transcript_5-36_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1)1:1,((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,(((transcript_4-33_ppan:1,transcript_5-33_ptro:1)1:1,(transcript_4-26_ppan:1,transcript_5-26_ptro:1)1:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1)1:1)1:1,((transcript_4-25_ppan:1,transcript_5-25_ptro:1)1:1,((transcript_4-31_ppan:1,transcript_5-31_ptro:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1)1:1)1:1,transcript_6-10_hsap:1)1:1)1:1,(((transcript_4-29_ppan:1,transcript_5-29_ptro:1)1:1,(transcript_4-0_ppan:1,transcript_5-0_ptro:1)1:1)1:1,transcript_6-0_hsap:1)1:1)1:1)1:1,transcript_7-0_ggor:1)1:1,transcript_8-0_pabe:1);";4.076300621032715
41_0_4;41;MinEvolRec;no;max;0.0;"(((transcript_6-1_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-35_ppan:0.00307243[&&NHX:label=speciation],transcript_5-35_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"(((((transcript_4-35_ppan:1,transcript_5-35_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.04912877082824707
42_0_4;42;MinEvolRec;no;max;0.625;"((transcript_8-55_pabe:0.0172631[&&NHX:label=speciation],transcript_7-48_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_7-2_ggor:0.0156763[&&NHX:label=speciation],(((transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-11_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],transcript_6-2_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_8-56_pabe:0.0172631[&&NHX:label=speciation],transcript_7-49_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((((transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1,transcript_6-11_hsap:1)1:1,transcript_6-2_hsap:1)1:1,(transcript_7-48_ggor:1,(transcript_7-49_ggor:1,transcript_7-2_ggor:1)1:1)1:1)1:1,(transcript_8-55_pabe:1,(transcript_8-56_pabe:1,transcript_8-2_pabe:1)1:1)1:1);";0.1874699592590332
43_0_4;43;MinEvolRec;no;max;0.0;"(((transcript_10-52_ENSG00000106290:1[&&NHX:label=speciation],transcript_11-52_ENSPTRG00000019474:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation],transcript_7-52_ENSMUSG00000036980:1[&&NHX:label=speciation])1:1[&&NHX:label=duplication],transcript_12-52_ENSDARG00000102998:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"((transcript_7-52_ENSMUSG00000036980:1,(transcript_10-52_ENSG00000106290:1,transcript_11-52_ENSPTRG00000019474:1)1:1)1:1,transcript_12-52_ENSDARG00000102998:1);";0.005535125732421875
44_0_4;44;MinEvolRec;no;max;0.2;"(transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-7_ppan:0.00307243[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],((transcript_4-20_ppan:0.00307243[&&NHX:label=speciation],transcript_5-20_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"(((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1)1:1,transcript_6-7_hsap:1);";0.07584810256958008
45_0_4;45;MinEvolRec;no;max;0.25;"((transcript_4-14_ppan:0.00307243[&&NHX:label=speciation],transcript_5-14_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-28_ppan:0.00307243[&&NHX:label=speciation],transcript_5-28_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-32_ppan:0.00307243[&&NHX:label=speciation],transcript_5-32_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,((transcript_4-32_ppan:1,transcript_5-32_ptro:1)1:1,(transcript_4-14_ppan:1,transcript_5-14_ptro:1)1:1)1:1);";0.07198929786682129
45_1_4;45;MinEvolRec;no;max;0.25;"((transcript_4-32_ppan:0.00307243[&&NHX:label=speciation],transcript_5-32_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-14_ppan:0.00307243[&&NHX:label=speciation],transcript_5-14_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-28_ppan:0.00307243[&&NHX:label=speciation],transcript_5-28_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";1;"((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,((transcript_4-32_ppan:1,transcript_5-32_ptro:1)1:1,(transcript_4-14_ppan:1,transcript_5-14_ptro:1)1:1)1:1);";0.07198929786682129
46_0_4;46;MinEvolRec;no;max;0.333;"((transcript_4-27_ppan:0.00307243[&&NHX:label=speciation],transcript_5-27_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1)1:1);";0.12701129913330078
46_1_4;46;MinEvolRec;no;max;0.333;"(((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-27_ppan:0.00307243[&&NHX:label=speciation],transcript_5-27_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";1;"((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1)1:1);";0.12701129913330078
47_0_4;47;MinEvolRec;no;max;0.0;"(((transcript_6-1_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-48_ppan:0.00307243[&&NHX:label=speciation],transcript_5-48_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],(transcript_7-68_ggor:0[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"(((((transcript_4-48_ppan:1,transcript_5-48_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,(transcript_7-68_ggor:1,transcript_7-1_ggor:1)1:1)1:1,transcript_8-1_pabe:1);";0.08585047721862793
48_0_4;48;MinEvolRec;no;max;0.45;"(((transcript_6-3_hsap:0.00660945[&&NHX:label=speciation],(((((transcript_4-46_ppan:0.00307243[&&NHX:label=speciation],(transcript_5-46_ptro:0[&&NHX:label=speciation],transcript_5-59_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_4-24_ppan:0.00307243[&&NHX:label=speciation],transcript_5-24_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_5-39_ptro:0.00246757[&&NHX:label=speciation],(transcript_4-54_ppan:0[&&NHX:label=speciation],transcript_4-39_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-34_ppan:0.00307243[&&NHX:label=speciation],transcript_5-34_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-3_ppan:0.00307243[&&NHX:label=speciation],transcript_5-3_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],(transcript_7-69_ggor:0[&&NHX:label=speciation],transcript_7-3_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],(transcript_8-3_pabe:0.0172631[&&NHX:label=speciation],(transcript_8-75_pabe:0[&&NHX:label=speciation],transcript_8-76_pabe:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"((((((transcript_4-34_ppan:1,transcript_5-34_ptro:1)1:1,(((transcript_4-54_ppan:1,transcript_4-39_ppan:1)1:1,transcript_5-39_ptro:1)1:1,(transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1)1:1)1:1,(((transcript_4-46_ppan:1,transcript_5-46_ptro:1)1:1,(transcript_4-25_ppan:1,(transcript_5-59_ptro:1,transcript_5-25_ptro:1)1:1)1:1)1:1,((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-3_ppan:1,transcript_5-3_ptro:1)1:1)1:1)1:1)1:1,transcript_6-3_hsap:1)1:1,(transcript_7-69_ggor:1,transcript_7-3_ggor:1)1:1)1:1,(transcript_8-75_pabe:1,(transcript_8-76_pabe:1,transcript_8-3_pabe:1)1:1)1:1);";1.392836093902588
49_0_4;49;MinEvolRec;no;max;0.667;"((transcript_6-11_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-41_ppan:0.00307243[&&NHX:label=speciation],transcript_5-41_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-40_ppan:0.00307243[&&NHX:label=speciation],transcript_5-40_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((((transcript_4-22_ppan:0[&&NHX:label=speciation],transcript_4-35_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_4-53_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_5-35_ptro:0[&&NHX:label=speciation],transcript_5-22_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-15_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";0;"((((((transcript_4-40_ppan:1,transcript_5-40_ptro:1)1:1,((transcript_4-53_ppan:1,transcript_4-35_ppan:1)1:1,transcript_5-35_ptro:1)1:1)1:1,(transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1)1:1,((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1)1:1,transcript_6-15_hsap:1)1:1,(((transcript_4-41_ppan:1,transcript_5-41_ptro:1)1:1,(transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1)1:1,transcript_6-11_hsap:1)1:1);";0.5703847408294678
